word,original_word,severity,confidence,avg_toxicity,max_toxicity,median_toxicity,natural_usage_score,final_score,high_toxicity_percentage,sentences_analyzed,word_length,has_symbols,has_numbers,has_spaces
black cockwad,black cock,CRITICAL,0.95,0.8968259960412979,0.998967170715332,0.9731747806072236,0.9299447488784788,0.9299447488784788,80.0,20,13,0,0,1
black cockes,black cock,CRITICAL,0.95,0.8678255781531334,0.9986061453819276,0.9432974457740784,0.9035451951622964,0.9035451951622964,80.0,20,12,0,0,1
black cock,black cock,CRITICAL,0.95,0.8587544709444046,0.9986625909805298,0.9829781353473664,0.9100123822689056,0.9100123822689056,80.0,20,10,0,0,1
black cocking,black cock,MEDIUM,0.8396288226544857,0.7929431267082692,0.9987892508506776,0.8799467384815216,0.8396288226544857,0.8396288226544857,65.0,20,13,0,0,1
black cocker,black cock,MEDIUM,0.8237489914894104,0.7725764870643616,0.9986978769302368,0.8677777051925659,0.8237489914894104,0.8237489914894104,55.00000000000001,20,12,0,0,1
black cocky,black cock,LOW,0.5,0.4649466078379191,0.996877908706665,0.3632544875144958,0.4876321018277667,0.4876321018277667,35.0,20,11,0,0,1
black cocked,black cock,LOW,0.5,0.3427092817146331,0.9959694147109984,0.1853698268532753,0.3608334585558623,0.3608334585558623,15.0,20,12,0,0,1
black cocks,black cock,CRITICAL,0.95,0.9716316521167756,0.9989669322967528,0.9969644546508788,0.9819650208950044,0.9819650208950044,95.0,20,11,0,0,1
black cockhead,black cock,CRITICAL,0.95,0.9096412301063538,0.9983516931533812,0.9681993722915648,0.93607971906662,0.93607971906662,85.0,20,14,0,0,1
black cockly,black cock,CRITICAL,0.95,0.8587438017129898,0.9990666508674622,0.9640892744064332,0.90437972843647,0.90437972843647,85.0,20,12,0,0,1
blonde actions,blonde action,UNOFFENSIVE,0.8656036253104684,0.0619927311170613,0.9659850001335144,0.0020074533531442,0.1343963746895315,0.1343963746895315,5.0,20,14,0,0,1
blonde actiones,blonde action,UNOFFENSIVE,0.8114352784841321,0.1487000098335556,0.9812909364700316,0.0040520732291042,0.1885647215158678,0.1885647215158678,10.0,20,15,0,0,1
blonde action,blonde action,UNOFFENSIVE,0.8495820777432528,0.0904125143424607,0.9571264982223512,0.0015258794301189,0.1504179222567472,0.1504179222567472,5.0,20,13,0,0,1
blonde actionwad,blonde action,UNOFFENSIVE,0.8,0.2147733542544301,0.9927979111671448,0.0304524349048733,0.2372795341408345,0.2372795341408345,15.0,20,16,0,0,1
blonde actionly,blonde action,UNOFFENSIVE,0.8,0.2131518257898278,0.9952439665794371,0.0035946100833825,0.2284938751568552,0.2284938751568552,15.0,20,15,0,0,1
blonde actiony,blonde action,UNOFFENSIVE,0.8,0.1963351490616332,0.9781079888343812,0.001391299534589,0.2160292781807948,0.2160292781807948,15.0,20,14,0,0,1
blonde actioned,blonde action,UNOFFENSIVE,0.8673535286373226,0.0795625815837411,0.8167099356651306,0.0107930961530655,0.1326464713626774,0.1326464713626774,5.0,20,15,0,0,1
blonde actioning,blonde action,LOW,0.5,0.3533164976019179,0.998587727546692,0.0135078420862555,0.3159010239416966,0.3159010239416966,35.0,20,16,0,0,1
blonde actionface,blonde action,UNOFFENSIVE,0.9306366879399866,0.0468709181062877,0.3988368511199951,0.0045235869474709,0.0693633120600134,0.0693633120600134,0.0,20,17,0,0,1
blonde actionbag,blonde action,UNOFFENSIVE,0.8867954449501121,0.1045869846508139,0.449142724275589,0.0184603061061352,0.1132045550498878,0.1132045550498878,0.0,20,16,0,0,1
blonde actionhead,blonde action,UNOFFENSIVE,0.8,0.2161920049518812,0.9872635006904602,0.0474565289914608,0.242678511737613,0.242678511737613,15.0,20,17,0,0,1
blonde actioner,blonde action,UNOFFENSIVE,0.8640628505672794,0.0875649466470349,0.8288487792015076,0.0017110117478296,0.1359371494327206,0.1359371494327206,10.0,20,15,0,0,1
blonde on blonde actionwad,blonde on blonde action,UNOFFENSIVE,0.8355583599337842,0.1063336119928863,0.9676088094711304,0.0129353064112365,0.1644416400662157,0.1644416400662157,5.0,20,26,0,0,1
blonde on blonde actionbag,blonde on blonde action,UNOFFENSIVE,0.8265849302208517,0.1249531516165007,0.9451026320457458,0.0131097186822444,0.1734150697791483,0.1734150697791483,10.0,20,26,0,0,1
blonde on blonde actiones,blonde on blonde action,UNOFFENSIVE,0.9414891828928376,0.0364623554778518,0.3581244945526123,0.0027365145506337,0.0585108171071624,0.0585108171071624,0.0,20,25,0,0,1
blonde on blonde actionface,blonde on blonde action,UNOFFENSIVE,0.8474154027749319,0.0981867759081069,0.9215553998947144,0.0050566389691084,0.1525845972250681,0.1525845972250681,5.0,20,27,0,0,1
blonde on blonde actioning,blonde on blonde action,UNOFFENSIVE,0.8411269815173,0.10101736523211,0.9731717109680176,0.003151427488774,0.1588730184827,0.1588730184827,10.0,20,26,0,0,1
blonde on blonde actionhead,blonde on blonde action,LOW,0.5,0.2698781056329608,0.9976346492767334,0.0129753164947032,0.2655829232558608,0.2655829232558608,20.0,20,27,0,0,1
blonde on blonde actionly,blonde on blonde action,UNOFFENSIVE,0.8320803673856426,0.1112159677373711,0.9964783787727356,0.0051407136488705,0.1679196326143574,0.1679196326143574,10.0,20,25,0,0,1
blonde on blonde actioner,blonde on blonde action,UNOFFENSIVE,0.8352258971601259,0.1081430334306787,0.991426944732666,0.0024852943606674,0.1647741028398741,0.1647741028398741,10.0,20,25,0,0,1
blonde on blonde action,blonde on blonde action,UNOFFENSIVE,0.8238494054606418,0.1252290638774866,0.9962041974067688,0.004642454907298,0.1761505945393582,0.1761505945393582,10.0,20,23,0,0,1
blonde on blonde actioned,blonde on blonde action,UNOFFENSIVE,0.9907955172669608,0.0063925101479981,0.0454592257738113,0.0027435135561972,0.0092044827330391,0.0092044827330391,0.0,20,25,0,0,1
blonde on blonde actions,blonde on blonde action,UNOFFENSIVE,0.8,0.2224561835173517,0.986017644405365,0.0129066701047122,0.2359474755823612,0.2359474755823612,15.0,20,24,0,0,1
blonde on blonde actiony,blonde on blonde action,UNOFFENSIVE,0.8635931202821666,0.0604743371804943,0.9967581629753112,0.0014882037066854,0.1364068797178333,0.1364068797178333,5.0,20,24,0,0,1
blowjoby,blowjob,CRITICAL,0.95,0.9505867928266524,0.9979346990585328,0.9698107242584229,0.9610887628793716,0.9610887628793716,100.0,20,8,0,0,0
blowjob,blowjob,CRITICAL,0.95,0.8912520587444306,0.9982329607009888,0.9383652806282043,0.9160841155052184,0.9160841155052184,90.0,20,7,0,0,0
blowjobface,blowjob,CRITICAL,0.95,0.932239991426468,0.9904905557632446,0.9488459825515748,0.9430468451976776,0.9430468451976776,95.0,20,11,0,0,0
blowjobed,blowjob,CRITICAL,0.95,0.9560516357421877,0.9982897639274596,0.9639718532562256,0.9626515138149264,0.9626515138149264,100.0,20,9,0,0,0
blowjobs,blowjob,CRITICAL,0.95,0.939652806520462,0.9979876279830932,0.9531029760837556,0.9495213395357132,0.9495213395357132,100.0,20,8,0,0,0
blowjobwad,blowjob,CRITICAL,0.95,0.9249622642993928,0.9977505803108216,0.949812352657318,0.9396961224079132,0.9396961224079132,90.0,20,10,0,0,0
blowjober,blowjob,CRITICAL,0.9349439361691476,0.8550073072314263,0.9826437830924988,0.9122505784034728,0.8849439361691476,0.8849439361691476,70.0,20,9,0,0,0
blowjobing,blowjob,CRITICAL,0.95,0.9060446247458458,0.9977878332138062,0.9476032257080078,0.9276865258812904,0.9276865258812904,90.0,20,10,0,0,0
blowjobhead,blowjob,CRITICAL,0.95,0.8699577391147614,0.9966405630111694,0.9367630481719972,0.9026676142215728,0.9026676142215728,75.0,20,11,0,0,0
blowjobly,blowjob,CRITICAL,0.95,0.9262457132339478,0.9981847405433656,0.9550295770168304,0.9420747750997543,0.9420747750997543,85.0,20,9,0,0,0
blowjobes,blowjob,CRITICAL,0.95,0.9315300673246384,0.9974492192268372,0.9509293437004088,0.9439417654275892,0.9439417654275892,90.0,20,9,0,0,0
blowjobbag,blowjob,CRITICAL,0.95,0.9341768324375151,0.9977937936782836,0.962103009223938,0.948916381597519,0.948916381597519,90.0,20,10,0,0,0
blow job,blow job,CRITICAL,0.9061076225340366,0.8076826088130474,0.9974730610847472,0.9058358371257782,0.8561076225340366,0.8561076225340366,70.0,20,8,0,0,1
blow jobed,blow job,CRITICAL,0.9452476197481156,0.8729698747396469,0.9967498779296876,0.9059690237045288,0.8952476197481156,0.8952476197481156,80.0,20,10,0,0,1
blow jobface,blow job,CRITICAL,0.9189469680190088,0.8251808658242226,0.9840835928916932,0.9181002974510192,0.8689469680190086,0.8689469680190086,75.0,20,12,0,0,1
blow jobbag,blow job,CRITICAL,0.927665532529354,0.8324475303292275,0.9982810020446776,0.9278963804244996,0.877665532529354,0.877665532529354,75.0,20,11,0,0,1
blow jobs,blow job,MEDIUM,0.7575180530548096,0.7152907252311707,0.9536086320877076,0.7766091823577881,0.7575180530548096,0.7575180530548096,25.0,20,9,0,0,1
blow jobwad,blow job,CRITICAL,0.9051294964551926,0.8124148964881897,0.9977929592132568,0.8930042088031769,0.8551294964551925,0.8551294964551925,65.0,20,11,0,0,1
blow jobing,blow job,CRITICAL,0.9306316572427752,0.8502421259880066,0.9973305463790894,0.9025110900402068,0.880631657242775,0.880631657242775,65.0,20,11,0,0,1
blow jobly,blow job,CRITICAL,0.9449492806196212,0.8708339720964432,0.9964481592178344,0.9093469381332396,0.8949492806196212,0.8949492806196212,75.0,20,10,0,0,1
blow joby,blow job,CRITICAL,0.9235761368274688,0.8534857571125031,0.997019588947296,0.8726090788841248,0.8735761368274688,0.8735761368274688,70.0,20,9,0,0,1
blow jobes,blow job,CRITICAL,0.941240639090538,0.8663348168134689,0.9978996515274048,0.905499279499054,0.891240639090538,0.891240639090538,85.0,20,10,0,0,1
blow jobhead,blow job,CRITICAL,0.924789096713066,0.8371786803007126,0.982307195663452,0.9141705632209778,0.874789096713066,0.874789096713066,65.0,20,12,0,0,1
blow jober,blow job,MEDIUM,0.7928532487154006,0.7592589169740677,0.9967613816261292,0.7920725345611572,0.7928532487154006,0.7928532487154006,45.0,20,10,0,0,1
blow your loading,blow your load,LOW,0.5861979303881526,0.5487267570570111,0.9975125789642334,0.5240353941917419,0.5861979303881526,0.5861979303881526,25.0,20,17,0,0,1
blow your loader,blow your load,MEDIUM,0.7428290101885795,0.7123435989022255,0.948997437953949,0.7350770235061646,0.7428290101885795,0.7428290101885795,40.0,20,16,0,0,1
blow your load,blow your load,CRITICAL,0.9287568145990373,0.8334747642278671,0.9967721104621888,0.9299824833869934,0.8787568145990371,0.8787568145990371,80.0,20,14,0,0,1
blow your loaded,blow your load,MEDIUM,0.7955418947339058,0.7590471014380455,0.9986153841018676,0.8008403182029724,0.7955418947339058,0.7955418947339058,50.0,20,16,0,0,1
blow your loades,blow your load,MEDIUM,0.8077913802862167,0.7868895947933197,0.998060405254364,0.786171942949295,0.8077913802862167,0.8077913802862167,45.0,20,16,0,0,1
blow your loadface,blow your load,MEDIUM,0.8184162274003028,0.7865018174052238,0.954683482646942,0.8368226289749146,0.8184162274003028,0.8184162274003028,60.0,20,18,0,0,1
blow your loadbag,blow your load,CRITICAL,0.9005252987146378,0.8202892392873764,0.9972432851791382,0.8620914220809937,0.8505252987146378,0.8505252987146378,60.0,20,17,0,0,1
blow your loads,blow your load,MEDIUM,0.6608396056294441,0.6200497552752495,0.9974793791770936,0.6302060484886169,0.6608396056294441,0.6608396056294441,30.0,20,15,0,0,1
blow your loadhead,blow your load,CRITICAL,0.9343746155500412,0.861863762140274,0.9896848201751708,0.8942929208278656,0.884374615550041,0.884374615550041,75.0,20,18,0,0,1
blow your loadly,blow your load,CRITICAL,0.95,0.8681674286723137,0.9973426461219788,0.9411943256855012,0.9029930195212365,0.9029930195212365,70.0,20,16,0,0,1
blow your loadwad,blow your load,CRITICAL,0.9238100439310074,0.852564811706543,0.9982666969299316,0.8748149573802948,0.8738100439310074,0.8738100439310074,90.0,20,17,0,0,1
blow your loady,blow your load,CRITICAL,0.95,0.949277576804161,0.9963961243629456,0.9634947776794434,0.9582545918226242,0.9582545918226242,95.0,20,15,0,0,1
blue wafflely,blue waffle,UNOFFENSIVE,0.9672282718552744,0.0211779409204609,0.1974726021289825,0.0010590112651698,0.0327717281447257,0.0327717281447257,0.0,20,13,0,0,1
blue waffleface,blue waffle,UNOFFENSIVE,0.8618481216748478,0.0649377596419071,0.9860564470291138,0.0019452594569884,0.1381518783251522,0.1381518783251522,5.0,20,15,0,0,1
blue waffleed,blue waffle,UNOFFENSIVE,0.8453903575800359,0.0946770816575735,0.9748573899269104,0.0010588481090962,0.154609642419964,0.154609642419964,10.0,20,13,0,0,1
blue wafflees,blue waffle,UNOFFENSIVE,0.9883808927302016,0.009045624511782,0.0580664873123168,0.0012836127716582,0.0116191072697984,0.0116191072697984,0.0,20,13,0,0,1
blue wafflebag,blue waffle,UNOFFENSIVE,0.9470173389255068,0.0413721483084373,0.2657725811004638,0.0052737132646143,0.052982661074493,0.052982661074493,0.0,20,14,0,0,1
blue waffled,blue waffle,UNOFFENSIVE,0.9988312908483205,0.0011045854567782,0.00251997099258,0.0008465359278488,0.0011687091516796,0.0011687091516796,0.0,20,12,0,0,1
blue waffle,blue waffle,UNOFFENSIVE,0.9946881086827488,0.0040836578409653,0.0255646668374538,0.0010174330964218,0.0053118913172511,0.0053118913172511,0.0,20,11,0,0,1
blue waffley,blue waffle,UNOFFENSIVE,0.9543319708370837,0.0223028000822523,0.3194158673286438,0.0011492079356685,0.0456680291629163,0.0456680291629163,0.0,20,12,0,0,1
blue wafflehead,blue waffle,UNOFFENSIVE,0.9922811126854504,0.0066801324632251,0.0338985882699489,0.0010698300320655,0.0077188873145496,0.0077188873145496,0.0,20,15,0,0,1
blue waffleer,blue waffle,UNOFFENSIVE,0.9766993085789728,0.0148515748645877,0.1379150152206421,0.0019941499340347,0.0233006914210272,0.0233006914210272,0.0,20,13,0,0,1
blue wafflewad,blue waffle,UNOFFENSIVE,0.9771068568358896,0.0197776055982103,0.1037165075540542,0.0021830968325957,0.0228931431641103,0.0228931431641103,0.0,20,14,0,0,1
blue waffles,blue waffle,UNOFFENSIVE,0.996559966452769,0.002797103926423,0.015124256722629,0.0008311517303809,0.0034400335472309,0.0034400335472309,0.0,20,12,0,0,1
blue waffling,blue waffle,UNOFFENSIVE,0.8138636705075624,0.143684533771011,0.9917978048324584,0.0024860958219505,0.1861363294924376,0.1861363294924376,10.0,20,13,0,0,1
blue waffleing,blue waffle,UNOFFENSIVE,0.8411404221534031,0.0999815075076185,0.98590350151062,0.000934410636546,0.1588595778465969,0.1588595778465969,10.0,20,14,0,0,1
blue waffler,blue waffle,UNOFFENSIVE,0.9813302279193884,0.016370645922143,0.0766403973102569,0.0039444826543331,0.0186697720806114,0.0186697720806114,0.0,20,12,0,0,1
blumpkinly,blumpkin,UNOFFENSIVE,0.890338554866612,0.0791852029040455,0.5200016498565674,0.0338338613510131,0.109661445133388,0.109661445133388,0.0,20,10,0,0,0
blumpkinbag,blumpkin,LOW,0.5,0.440085506835021,0.883538544178009,0.4573316872119903,0.4896046646824106,0.4896046646824106,15.0,20,11,0,0,0
blumpkin,blumpkin,UNOFFENSIVE,0.8,0.2227120668103452,0.9704080820083618,0.0630770735442638,0.2495911703503225,0.2495911703503225,10.0,20,8,0,0,0
blumpkined,blumpkin,UNOFFENSIVE,0.8015407079266151,0.1513468394376104,0.9922214150428772,0.0280968230217695,0.1984592920733848,0.1984592920733848,10.0,20,10,0,0,0
blumpkinface,blumpkin,LOW,0.5,0.2784179969574324,0.8991610407829285,0.1634975373744964,0.3060161634651012,0.3060161634651012,5.0,20,12,0,0,0
blumpkinhead,blumpkin,MEDIUM,0.6462379459245131,0.554979990539141,0.976548671722412,0.7186502814292908,0.6462379459245131,0.6462379459245131,30.0,20,12,0,0,0
blumpkines,blumpkin,UNOFFENSIVE,0.8332960391999222,0.1272312992368824,0.8420835137367249,0.0205227662809193,0.1667039608000777,0.1667039608000777,5.0,20,10,0,0,0
blumpkiner,blumpkin,LOW,0.5,0.2712392549379728,0.9560545682907104,0.09597959369421,0.2871428879001177,0.2871428879001177,20.0,20,10,0,0,0
blumpkinwad,blumpkin,LOW,0.5,0.2923247271741275,0.9465323686599731,0.097379196435213,0.2992618321010377,0.2992618321010377,5.0,20,11,0,0,0
blumpkins,blumpkin,UNOFFENSIVE,0.8,0.2228014911001082,0.871152400970459,0.0733403302729129,0.2427982338389847,0.2427982338389847,5.0,20,9,0,0,0
blumpkiny,blumpkin,LOW,0.5,0.2682370459253434,0.990841507911682,0.1104032769799232,0.2931473614403512,0.2931473614403512,15.0,20,9,0,0,0
blumpkining,blumpkin,UNOFFENSIVE,0.8,0.1885561668721493,0.9932510256767272,0.0511815194040536,0.2278132585121784,0.2278132585121784,5.0,20,11,0,0,0
bondageface,bondage,UNOFFENSIVE,0.8,0.1748785101051908,0.8678269386291504,0.0397399626672267,0.2036317887261975,0.2036317887261975,5.0,20,11,0,0,0
bondageing,bondage,UNOFFENSIVE,0.8275073592166882,0.1426461884460877,0.7366501092910767,0.0441330559551715,0.1724926407833118,0.1724926407833118,0.0,20,10,0,0,0
bondagees,bondage,UNOFFENSIVE,0.8,0.182061269681435,0.98690527677536,0.0270585408434271,0.2160448517394252,0.2160448517394252,10.0,20,9,0,0,0
bondagebag,bondage,LOW,0.5,0.3745282530493569,0.994382381439209,0.2534377127885818,0.4001865038101095,0.4001865038101095,15.0,20,10,0,0,0
bondagehead,bondage,LOW,0.5,0.449449695640942,0.9981618523597716,0.4324119165539741,0.4992095775867347,0.4992095775867347,25.0,20,11,0,0,0
bondages,bondage,UNOFFENSIVE,0.9659619280631888,0.0224389818758936,0.1974984556436538,0.0027494574896991,0.0340380719368113,0.0340380719368113,0.0,20,8,0,0,0
bondageed,bondage,UNOFFENSIVE,0.8352747045439901,0.1145165166846709,0.8882589936256409,0.0239649536088109,0.1647252954560099,0.1647252954560099,5.0,20,9,0,0,0
bondaging,bondage,UNOFFENSIVE,0.8267442336550448,0.1181048965838272,0.9971503615379332,0.0089259741362184,0.1732557663449552,0.1732557663449552,5.0,20,9,0,0,0
bondagey,bondage,UNOFFENSIVE,0.8091730399988591,0.1479733574669808,0.9888338446617126,0.0105318701826035,0.1908269600011408,0.1908269600011408,10.0,20,8,0,0,0
bondagely,bondage,UNOFFENSIVE,0.8155649513681419,0.1316923384671099,0.9918798804283142,0.0207721916958689,0.184435048631858,0.184435048631858,10.0,20,9,0,0,0
bondagewad,bondage,UNOFFENSIVE,0.8,0.1908603587304242,0.9765534996986388,0.0179381258785724,0.2175530029716901,0.2175530029716901,5.0,20,10,0,0,0
bondaged,bondage,UNOFFENSIVE,0.8592349906393792,0.1045795545214787,0.7769593000411987,0.0010711554787121,0.1407650093606207,0.1407650093606207,0.0,20,8,0,0,0
bondage,bondage,UNOFFENSIVE,0.8112686270620907,0.1407552259421209,0.8884422779083252,0.0514466986060142,0.1887313729379093,0.1887313729379093,5.0,20,7,0,0,0
bondager,bondage,UNOFFENSIVE,0.8725335549836746,0.113939064121223,0.5851572751998901,0.001957596745342,0.1274664450163254,0.1274664450163254,0.0,20,8,0,0,0
bondageer,bondage,LOW,0.5,0.2938499678100925,0.9405800104141236,0.1011396758258342,0.3007098844752181,0.3007098844752181,20.0,20,9,0,0,0
boner,boner,LOW,0.5,0.3199338323320262,0.9906161427497864,0.1733234971761703,0.3430189628270454,0.3430189628270454,15.0,20,5,0,0,0
bonerly,boner,UNOFFENSIVE,0.8,0.1915472374414094,0.9938564896583556,0.0251758992671966,0.2218667612108402,0.2218667612108402,10.0,20,7,0,0,0
bonering,boner,UNOFFENSIVE,0.8433805085410131,0.1073533361806767,0.9162855744361876,0.0019297743565402,0.1566194914589869,0.1566194914589869,5.0,20,8,0,0,0
bonered,boner,UNOFFENSIVE,0.8130699230008759,0.1376720215776004,0.9776206612586976,0.0218826597556471,0.1869300769991241,0.1869300769991241,10.0,20,7,0,0,0
bonerface,boner,LOW,0.5,0.3141969781194348,0.9835228323936462,0.0571889895945787,0.3040271669893991,0.3040271669893991,25.0,20,9,0,0,0
bonerwad,boner,LOW,0.5,0.2828869064629543,0.9002833366394043,0.1954513490200042,0.3183958822477143,0.3183958822477143,10.0,20,8,0,0,0
bonerer,boner,LOW,0.5,0.2587793908896856,0.98322194814682,0.0148672182112932,0.2580499948118813,0.2580499948118813,25.0,20,7,0,0,0
boneres,boner,UNOFFENSIVE,0.8,0.1619144876720383,0.993872046470642,0.0215221410617232,0.2029925395688042,0.2029925395688042,5.0,20,7,0,0,0
bonerhead,boner,LOW,0.5,0.4087757096160203,0.9975693821907043,0.2892909124493599,0.4318096377234906,0.4318096377234906,25.0,20,9,0,0,0
bonerbag,boner,LOW,0.5,0.2400372102332767,0.997771382331848,0.1278340853750705,0.282149689985672,0.282149689985672,10.0,20,8,0,0,0
boners,boner,LOW,0.5,0.3190803042787593,0.9958696961402892,0.2106137424707412,0.3542192749225069,0.3542192749225069,15.0,20,6,0,0,0
bonery,boner,UNOFFENSIVE,0.8406315718841506,0.1017236246931133,0.9546170830726624,0.009575149975717,0.1593684281158494,0.1593684281158494,5.0,20,6,0,0,0
boob,boob,LOW,0.5,0.376922779623419,0.9471657872200012,0.2926896214485168,0.4086771329306066,0.4086771329306066,20.0,20,4,0,0,0
